session_id,start_utc,start_local,end_utc,end_local,tz_offset,hour_local,day_of_week,duration_min,is_after_2pm,is_subagent,user_messages,assistant_turns,tool_uses,tool_results,total_input_tokens,total_output_tokens,total_cache_read_tokens,total_cache_creation_tokens,avg_input_per_turn,avg_output_per_turn,cache_hit_rate,models_used,primary_model,service_tiers,inference_geos,speed_modes,avg_user_msg_length,median_user_msg_length,avg_assistant_text_length,median_assistant_text_length,avg_thinking_length,thinking_depth_ratio,empty_responses,abandoned_frustrated,tool_success_rate,tool_loops,short_user_msgs,correction_signals,frustration_signals,consecutive_corrections,question_marks_from_user,exclamation_marks_from_user,user_msgs_under_10_chars,user_msgs_under_30_chars,stop_reasons,end_turn_count,tool_use_stop_count,max_tokens_count,unique_tools_used,tool_names,advisor_calls,system_events,compact_boundaries,hook_errors,session_entries_total,turns_per_minute,tokens_per_minute,output_tokens_per_user_msg,is_short_session,is_fragmented
dca60bb7899c,2026-03-09T07:07:33.442000+00:00,2026-03-09 17:07:33,2026-03-09T07:07:41.187000+00:00,2026-03-09 17:07:41,+10:00,17,Monday,0.1,1,0,0,2,0,0,1012,2,0,0,506.0,1.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,unknown,0,0,629,629,2382,3.79,1,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,6,15.49,7855.0,2.0,1,0
e037b3c6c198,2026-03-09T07:07:37.635000+00:00,2026-03-09 17:07:37,2026-03-09T07:07:45.010000+00:00,2026-03-09 17:07:45,+10:00,17,Monday,0.1,1,0,1,2,0,0,974,647,0,0,487.0,324.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,71,71,15,15,2349,156.6,2,0,0.0,0,0,1,0,0,1,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,16.27,13188.0,647.0,1,1
dc053926c0e2,2026-03-09T07:08:20.523000+00:00,2026-03-09 17:08:20,2026-03-09T07:08:41.195000+00:00,2026-03-09 17:08:41,+10:00,17,Monday,0.3,1,1,1,6,3,0,12,591,63802,22131,2.0,98.0,74.2,claude-opus-4-6:6,claude-opus-4-6,standard,not_available,standard,1395,1395,527.0,78,0,0.0,4,0,0.0,0,0,1,0,0,0,0,0,0,tool_use:1|end_turn:1,1,1,0,2,Bash|Read,0,0,0,0,24,17.41,1750.0,591.0,1,1
6bc79f446a48,2026-03-09T07:08:21.154000+00:00,2026-03-09 17:08:21,2026-03-09T07:08:27.468000+00:00,2026-03-09 17:08:27,+10:00,17,Monday,0.1,1,0,0,2,0,0,1092,724,0,0,546.0,362.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,573,573,2307,4.03,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,19.01,17257.0,724.0,1,0
f22248697117,2026-03-09T07:08:24.298000+00:00,2026-03-09 17:08:24,2026-03-09T07:08:29.811000+00:00,2026-03-09 17:08:29,+10:00,17,Monday,0.1,1,0,1,2,0,0,946,493,0,0,473.0,246.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,4,4,119,119,2003,16.83,1,0,0.0,0,1,0,0,0,0,0,1,1,end_turn:1,1,0,0,0,,0,0,0,0,6,20.0,14390.0,493.0,1,1
23774cbcec11,2026-03-09T07:08:34.925000+00:00,2026-03-09 17:08:34,2026-03-09T07:08:42.506000+00:00,2026-03-09 17:08:42,+10:00,17,Monday,0.1,1,0,1,2,0,0,4,319,9904,0,2.0,160.0,100.0,claude-sonnet-4-6:2,claude-sonnet-4-6,standard,not_available,standard,11870,11870,2,2,852,426.0,2,0,0.0,0,0,1,0,0,0,5,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,15.83,2556.0,319.0,1,1
00a6ad3e6b53,2026-03-09T07:08:54.814000+00:00,2026-03-09 17:08:54,2026-03-09T07:10:06.726000+00:00,2026-03-09 17:10:06,+10:00,17,Monday,1.2,1,1,1,25,15,2,45,2823,410377,33303,2.0,113.0,92.5,claude-opus-4-6:25,claude-opus-4-6,standard,not_available,standard,1906,1906,183.0,120.0,0,0.0,18,0,13.3,3,0,2,0,0,0,0,0,0,tool_use:11|end_turn:1,1,11,0,5,Bash|Edit|Glob|Grep|Read,0,0,0,0,112,20.86,2393.0,2823.0,1,1
7fd4392e94c1,2026-03-09T07:09:38.844000+00:00,2026-03-09 17:09:38,2026-03-09T07:10:14.122000+00:00,2026-03-09 17:10:14,+10:00,17,Monday,0.6,1,0,1,2,0,0,20,2563,76316,109844,10.0,1282.0,41.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,36197,36197,1839,1839,3957,2.15,1,1,0.0,0,0,2,1,0,4,2,0,0,end_turn:1,1,0,0,0,,0,0,0,0,13,3.4,4393.0,2563.0,1,1
7f5f2f63ac8c,2026-03-09T07:10:27.054000+00:00,2026-03-09 17:10:27,2026-03-09T07:10:45.331000+00:00,2026-03-09 17:10:45,+10:00,17,Monday,0.3,1,1,1,6,3,0,12,733,63729,22460,2.0,122.0,73.9,claude-opus-4-6:6,claude-opus-4-6,standard,not_available,standard,772,772,527.0,122,0,0.0,4,0,0.0,0,0,0,0,0,0,0,0,0,tool_use:2|end_turn:1,1,2,0,2,Bash|Read,0,0,0,0,24,19.7,2446.0,733.0,1,1
a5749e7061e4,2026-03-09T07:10:35.554000+00:00,2026-03-09 17:10:35,2026-03-09T07:10:39.401000+00:00,2026-03-09 17:10:39,+10:00,17,Monday,0.1,1,0,1,2,0,0,4,126,9904,0,2.0,63.0,100.0,claude-sonnet-4-6:2,claude-sonnet-4-6,standard,not_available,standard,11870,11870,2,2,417,208.5,2,0,0.0,0,0,1,0,0,0,5,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,20.0,1300.0,126.0,1,1
86fcfd2e4f71,2026-03-09T07:11:02.242000+00:00,2026-03-09 17:11:02,2026-03-09T07:11:11.038000+00:00,2026-03-09 17:11:11,+10:00,17,Monday,0.1,1,0,0,2,0,0,1466,971,0,0,733.0,486.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,740,740,2740,3.7,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,13.64,16623.0,971.0,1,0
3e016db836fd,2026-03-09T07:11:06.070000+00:00,2026-03-09 17:11:06,2026-03-09T07:11:14.556000+00:00,2026-03-09 17:11:14,+10:00,17,Monday,0.1,1,0,1,2,0,0,1062,784,0,0,531.0,392.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,178,178,20,20,2136,106.8,2,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,14.14,13052.0,784.0,1,1
a8104d18426e,2026-03-09T07:11:16.095000+00:00,2026-03-09 17:11:16,2026-03-09T07:11:20.456000+00:00,2026-03-09 17:11:20,+10:00,17,Monday,0.1,1,0,0,2,0,0,1470,438,0,0,735.0,219.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,709,709,1203,1.7,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,20.0,19080.0,438.0,1,0
095c876b4480,2026-03-09T07:11:20.065000+00:00,2026-03-09 17:11:20,2026-03-09T07:11:24.934000+00:00,2026-03-09 17:11:24,+10:00,17,Monday,0.1,1,0,1,2,0,0,1058,483,0,0,529.0,242.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,171,171,22,22,1778,80.82,2,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,20.0,15410.0,483.0,1,1
08955d7020c6,2026-03-09T07:13:31.012000+00:00,2026-03-09 17:13:31,2026-03-09T07:13:41.117000+00:00,2026-03-09 17:13:41,+10:00,17,Monday,0.2,1,0,0,2,0,0,2636,905,0,0,1318.0,452.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,728,728,2603,3.58,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,11.88,21025.0,905.0,1,0
1fc7d7967ac2,2026-03-09T07:14:23.777000+00:00,2026-03-09 17:14:23,2026-03-09T07:14:32.113000+00:00,2026-03-09 17:14:32,+10:00,17,Monday,0.1,1,0,0,2,0,0,2652,633,0,0,1326.0,316.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,631,631,2051,3.25,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,14.4,23644.0,633.0,1,0
3e63c8540a93,2026-03-09T07:17:05.898000+00:00,2026-03-09 17:17:05,2026-03-09T07:20:56.067000+00:00,2026-03-09 17:20:56,+10:00,17,Monday,3.8,1,1,1,41,23,3,9451,9836,1132115,122012,231.0,240.0,90.3,claude-opus-4-6:41,claude-opus-4-6,standard,not_available,standard,18021,18021,328,82.0,0,0.0,26,0,13.0,4,0,1,0,0,8,13,0,0,tool_use:17|end_turn:1,1,17,0,4,Bash|Edit|Glob|Read,0,0,0,0,209,10.69,5028.0,9836.0,1,1
217f602a2e81,2026-03-09T07:21:14.078000+00:00,2026-03-09 17:21:14,2026-03-09T07:21:56.111000+00:00,2026-03-09 17:21:56,+10:00,17,Monday,0.7,1,1,1,5,3,0,13,1555,43750,23027,3.0,311.0,65.5,claude-opus-4-6:5,claude-opus-4-6,standard,not_available,standard,2056,2056,2323,2323.0,0,0.0,3,0,0.0,0,0,2,0,0,0,0,0,0,tool_use:1|end_turn:1,1,1,0,2,Bash|Read,0,0,0,0,23,7.14,2238.0,1555.0,1,1
939a29f4bcce,2026-03-09T07:22:15.382000+00:00,2026-03-09 17:22:15,2026-03-09T07:24:32.089000+00:00,2026-03-09 17:24:32,+10:00,17,Monday,2.3,1,1,1,39,28,1,5947,2867,1518193,146689,152.0,74.0,91.2,claude-opus-4-6:39,claude-opus-4-6,standard,not_available,standard,1228,1228,948.0,139,0,0.0,28,0,3.6,6,0,1,0,0,2,0,0,0,tool_use:15,0,15,0,4,Bash|Glob|Grep|Read,0,0,0,0,177,17.12,3868.0,2867.0,1,1
0803ceea0b22,2026-03-09T07:24:54.099000+00:00,2026-03-09 17:24:54,2026-03-09T07:26:00.012000+00:00,2026-03-09 17:26:00,+10:00,17,Monday,1.1,1,1,1,15,8,0,35,2782,226291,21232,2.0,185.0,91.4,claude-opus-4-6:15,claude-opus-4-6,standard,not_available,standard,2019,2019,176.0,136,0,0.0,9,0,0.0,1,0,1,0,0,5,0,0,0,tool_use:8|end_turn:1,1,8,0,3,Bash|Edit|Read,0,0,0,0,88,13.65,2564.0,2782.0,1,1
71d04bdded0f,2026-03-09T08:04:14.684000+00:00,2026-03-09 18:04:14,2026-03-09T08:40:48.394000+00:00,2026-03-09 18:40:48,+10:00,18,Monday,36.6,1,0,4,31,19,19,43,4729,1528094,144529,1.0,153.0,91.4,claude-opus-4-6:31,claude-opus-4-6,standard,not_available,standard,123,97.0,203.0,175,0,0.0,24,0,100.0,4,0,0,0,0,0,1,0,0,tool_use:12|end_turn:1,1,12,0,6,AskUserQuestion|Bash|Glob|Grep|Read|ToolSearch,0,2,0,0,157,0.85,131.0,1182.0,0,0
8c0c3daf52c8,2026-03-09T08:04:22.792000+00:00,2026-03-09 18:04:22,2026-03-09T08:04:26.981000+00:00,2026-03-09 18:04:26,+10:00,18,Monday,0.1,1,0,1,2,0,0,886,439,0,0,443.0,220.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,66,66,693,693,1183,1.71,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,20.0,13250.0,439.0,1,1
4da09e4e5bcb,2026-03-09T08:41:37.781000+00:00,2026-03-09 18:41:37,2026-03-09T08:41:44.235000+00:00,2026-03-09 18:41:44,+10:00,18,Monday,0.1,1,0,0,2,0,0,1086,752,0,0,543.0,376.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,749,749,2329,3.11,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,18.59,17087.0,752.0,1,0
34901a160863,2026-03-09T08:41:41.281000+00:00,2026-03-09 18:41:41,2026-03-09T08:41:48.408000+00:00,2026-03-09 18:41:48,+10:00,18,Monday,0.1,1,0,1,2,0,0,998,610,0,0,499.0,305.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,111,111,15,15,2130,142.0,2,0,0.0,0,0,0,0,0,2,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,16.84,13537.0,610.0,1,1
3ba69816271e,2026-03-09T08:42:56.610000+00:00,2026-03-09 18:42:56,2026-03-09T08:43:02.714000+00:00,2026-03-09 18:43:02,+10:00,18,Monday,0.1,1,0,0,2,0,0,1126,663,0,0,563.0,332.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,683,683,2235,3.27,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,19.66,17585.0,663.0,1,0
866f12a9c670,2026-03-09T08:43:00.621000+00:00,2026-03-09 18:43:00,2026-03-09T08:43:07.959000+00:00,2026-03-09 18:43:07,+10:00,18,Monday,0.1,1,0,1,2,0,0,966,587,0,0,483.0,294.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,35,35,157,157,2216,14.11,1,0,0.0,0,0,0,0,0,1,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,16.35,12698.0,587.0,1,1
e2f55b13ae39,2026-03-09T08:43:21.432000+00:00,2026-03-09 18:43:21,2026-03-09T08:43:26.050000+00:00,2026-03-09 18:43:26,+10:00,18,Monday,0.1,1,0,0,2,0,0,1154,462,0,0,577.0,231.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,724,724,1222,1.69,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,20.0,16160.0,462.0,1,0
74a0c42f1f35,2026-03-09T08:43:48.721000+00:00,2026-03-09 18:43:48,2026-03-09T08:43:58.115000+00:00,2026-03-09 18:43:58,+10:00,18,Monday,0.2,1,0,0,2,0,0,1172,1028,0,0,586.0,514.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,719,719,2772,3.86,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,12.77,14052.0,1028.0,1,0
089828b041c6,2026-03-09T08:43:52.745000+00:00,2026-03-09 18:43:52,2026-03-09T08:43:57.811000+00:00,2026-03-09 18:43:57,+10:00,18,Monday,0.1,1,0,1,2,0,0,984,480,0,0,492.0,240.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,73,73,19,19,1768,93.05,2,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,20.0,14640.0,480.0,1,1
37462f658ecf,2026-03-09T08:47:12.807000+00:00,2026-03-09 18:47:12,2026-03-09T08:47:21.312000+00:00,2026-03-09 18:47:21,+10:00,18,Monday,0.1,1,0,0,2,0,0,1142,791,0,0,571.0,396.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,804,804,2423,3.01,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,14.11,13637.0,791.0,1,0
502563880297,2026-03-09T08:47:16.747000+00:00,2026-03-09 18:47:16,2026-03-09T08:47:21.873000+00:00,2026-03-09 18:47:21,+10:00,18,Monday,0.1,1,0,1,2,0,0,978,510,0,0,489.0,255.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,80,80,15,15,1921,128.07,2,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,20.0,14880.0,510.0,1,1
4acd371e2ec1,2026-03-09T08:48:09.782000+00:00,2026-03-09 18:48:09,2026-03-09T08:49:14.557000+00:00,2026-03-09 18:49:14,+10:00,18,Monday,1.1,1,1,1,65,46,2,229,5506,4323439,448029,4.0,85.0,90.6,claude-haiku-4-5-20251001:65,claude-haiku-4-5-20251001,standard,not_available,standard,501,501,189.0,81,0,0.0,50,0,4.3,12,0,1,0,0,0,0,0,0,tool_use:17|end_turn:1,1,17,0,4,Bash|Glob|Grep|Read,0,0,0,0,293,60.21,5312.0,5506.0,1,1
69b989154323,2026-03-09T08:54:48.542000+00:00,2026-03-09 18:54:48,2026-03-09T10:31:05.486000+00:00,2026-03-09 20:31:05,+10:00,18,Monday,96.3,1,1,20,229,137,137,3659,43797,26866095,959526,16.0,191.0,96.6,claude-opus-4-6:229,claude-opus-4-6,standard,not_available,standard,1620.0,82.0,454.0,116,0,0.0,165,0,100.0,34,0,9,1,0,13,0,0,6,tool_use:115|end_turn:17,17,115,0,7,Agent|Bash|Edit|Glob|Grep|Read|Write,0,24,1,2,1201,2.38,493.0,2190.0,0,0
ef3c62d56b62,2026-03-09T08:58:35.946000+00:00,2026-03-09 18:58:35,2026-03-09T08:58:40.737000+00:00,2026-03-09 18:58:40,+10:00,18,Monday,0.1,1,0,0,2,0,0,1136,574,0,0,568.0,287.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,621,621,1723,2.77,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,20.0,17100.0,574.0,1,0
1c6b36c09616,2026-03-09T08:58:38.985000+00:00,2026-03-09 18:58:38,2026-03-09T08:58:44.163000+00:00,2026-03-09 18:58:44,+10:00,18,Monday,0.1,1,0,1,2,0,0,966,523,0,0,483.0,262.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,47,47,16,16,1680,105.0,2,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,20.0,14890.0,523.0,1,1
1f245ae9789e,2026-03-09T09:00:32.528000+00:00,2026-03-09 19:00:32,2026-03-09T09:00:37.583000+00:00,2026-03-09 19:00:37,+10:00,19,Monday,0.1,1,0,0,2,0,0,1206,501,0,0,603.0,250.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,639,639,1370,2.14,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,20.0,17070.0,501.0,1,0
dcfb6ec56624,2026-03-09T09:02:58.249000+00:00,2026-03-09 19:02:58,2026-03-09T09:03:03.947000+00:00,2026-03-09 19:03:03,+10:00,19,Monday,0.1,1,0,0,2,0,0,1156,559,0,0,578.0,280.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,860,860,1427,1.66,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,20.0,17150.0,559.0,1,0
d558c19a3274,2026-03-09T09:03:02.720000+00:00,2026-03-09 19:03:02,2026-03-09T09:03:07.545000+00:00,2026-03-09 19:03:07,+10:00,19,Monday,0.1,1,0,1,2,0,0,952,482,0,0,476.0,241.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,14,14,130,130,1876,14.43,1,0,0.0,0,0,0,0,0,1,0,0,1,end_turn:1,1,0,0,0,,0,0,0,0,6,20.0,14340.0,482.0,1,1
bd7811299140,2026-03-09T09:03:52.805000+00:00,2026-03-09 19:03:52,2026-03-09T09:03:58.945000+00:00,2026-03-09 19:03:58,+10:00,19,Monday,0.1,1,0,0,2,0,0,1226,687,0,0,613.0,344.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,699,699,2275,3.25,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,19.54,18694.0,687.0,1,0
03840ccb2306,2026-03-09T09:03:56.816000+00:00,2026-03-09 19:03:56,2026-03-09T09:04:04.694000+00:00,2026-03-09 19:04:04,+10:00,19,Monday,0.1,1,0,1,2,0,0,980,799,0,0,490.0,400.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,87,87,11,11,2092,190.18,2,0,0.0,0,0,1,0,0,1,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,15.23,13549.0,799.0,1,1
47b2b30e704c,2026-03-09T09:51:20.097000+00:00,2026-03-09 19:51:20,2026-03-09T09:51:28.852000+00:00,2026-03-09 19:51:28,+10:00,19,Monday,0.1,1,0,0,2,0,0,1084,759,0,0,542.0,380.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,738,738,2027,2.75,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,13.71,12630.0,759.0,1,0
bfd4a4e6c5f7,2026-03-09T09:52:37.901000+00:00,2026-03-09 19:52:37,2026-03-09T09:52:42.010000+00:00,2026-03-09 19:52:42,+10:00,19,Monday,0.1,1,0,0,2,0,0,1174,438,0,0,587.0,219.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,503,503,1240,2.47,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,20.0,16120.0,438.0,1,0
6b9674d23da3,2026-03-09T09:53:47.905000+00:00,2026-03-09 19:53:47,2026-03-09T09:53:52.618000+00:00,2026-03-09 19:53:52,+10:00,19,Monday,0.1,1,0,0,2,0,0,1248,513,0,0,624.0,256.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,638,638,1487,2.33,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,20.0,17610.0,513.0,1,0
373e6031c950,2026-03-09T09:57:59.429000+00:00,2026-03-09 19:57:59,2026-03-09T10:03:25.164000+00:00,2026-03-09 20:03:25,+10:00,19,Monday,5.4,1,1,1,41,27,1,101,24460,1574491,260161,2.0,597.0,85.8,claude-opus-4-6:41,claude-opus-4-6,standard,not_available,standard,2585,2585,474.0,162.0,0,0.0,27,0,3.7,6,0,0,0,0,0,0,0,0,tool_use:14|end_turn:1,1,14,0,4,Bash|Glob|Read|Write,0,0,0,0,214,7.55,4524.0,24460.0,1,0
2059fd9d6825,2026-03-09T09:58:07.483000+00:00,2026-03-09 19:58:07,2026-03-09T10:07:26.960000+00:00,2026-03-09 20:07:26,+10:00,19,Monday,9.3,1,1,1,57,38,3,123,36220,2872374,224882,2.0,635.0,92.7,claude-opus-4-6:57,claude-opus-4-6,standard,not_available,standard,2350,2350,726.0,227,0,0.0,38,0,7.9,8,0,1,0,0,0,0,0,0,tool_use:24|end_turn:1,1,24,0,5,Bash|Edit|Glob|Read|Write,0,0,0,0,314,6.11,3898.0,36220.0,1,0
29ba3a01982c,2026-03-09T09:58:15.137000+00:00,2026-03-09 19:58:15,2026-03-09T10:08:44.112000+00:00,2026-03-09 20:08:44,+10:00,19,Monday,10.5,1,1,1,115,79,1,229,33075,8826781,482694,2.0,288.0,94.8,claude-opus-4-6:115,claude-opus-4-6,standard,not_available,standard,2285,2285,857.0,513.0,0,0.0,79,0,1.3,20,0,0,1,0,0,0,0,0,tool_use:34|end_turn:1,1,34,0,5,Bash|Edit|Grep|Read|Write,0,0,0,0,636,10.97,3177.0,33075.0,0,0
f7b3622ee9bd,2026-03-09T09:58:24.719000+00:00,2026-03-09 19:58:24,2026-03-09T10:18:17.237000+00:00,2026-03-09 20:18:17,+10:00,19,Monday,19.9,1,1,2,244,167,8,438,64471,25962031,1001076,2.0,264.0,96.3,claude-opus-4-6:244,claude-opus-4-6,standard,not_available,standard,6258.0,6258.0,310.0,203,0,0.0,170,0,4.8,33,0,4,1,0,0,0,0,0,tool_use:104,0,104,0,6,Bash|Edit|Glob|Grep|Read|Write,0,1,1,0,1345,12.28,3266.0,32236.0,0,0
d9f471aacc12,2026-03-09T09:58:24.719000+00:00,2026-03-09 19:58:24,2026-03-09T10:12:10.660000+00:00,2026-03-09 20:12:10,+10:00,19,Monday,13.8,1,1,2,146,104,6,1684,46563,15217980,772557,12.0,319.0,95.2,claude-opus-4-6:146,claude-opus-4-6,standard,not_available,standard,4192.0,4192.0,608.0,170.0,0,0.0,106,0,5.8,25,0,1,1,0,0,0,0,0,tool_use:55,0,55,0,6,Bash|Edit|Glob|Grep|Read|Write,0,0,0,0,308,10.61,3505.0,23282.0,0,0
74733b1c904a,2026-03-09T10:03:26.136000+00:00,2026-03-09 20:03:26,2026-03-09T10:03:35.675000+00:00,2026-03-09 20:03:35,+10:00,20,Monday,0.2,1,0,0,2,0,0,3480,846,0,0,1740.0,423.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,669,669,2950,4.41,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,12.58,27210.0,846.0,1,0
786000930621,2026-03-09T10:07:28.750000+00:00,2026-03-09 20:07:28,2026-03-09T10:07:35.658000+00:00,2026-03-09 20:07:35,+10:00,20,Monday,0.1,1,0,0,2,0,0,3314,543,0,0,1657.0,272.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,821,821,1556,1.9,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,17.37,33500.0,543.0,1,0
6444033c83a9,2026-03-09T10:18:20.893000+00:00,2026-03-09 20:18:20,2026-03-09T10:18:28.058000+00:00,2026-03-09 20:18:28,+10:00,20,Monday,0.1,1,0,0,2,0,0,1710,737,0,0,855.0,368.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,787,787,2278,2.89,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,16.75,20491.0,737.0,1,0
f9b8eeab46ce,2026-03-09T10:24:04.834000+00:00,2026-03-09 20:24:04,2026-03-09T10:24:14.513000+00:00,2026-03-09 20:24:14,+10:00,20,Monday,0.2,1,0,0,2,0,0,1042,2,0,0,521.0,1.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,unknown,0,0,688,688,1302,1.89,1,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,6,12.4,6472.0,2.0,1,0
6cd00eff88cf,2026-03-09T10:25:15.619000+00:00,2026-03-09 20:25:15,2026-03-09T10:25:22.133000+00:00,2026-03-09 20:25:22,+10:00,20,Monday,0.1,1,0,0,2,0,0,1126,8,0,0,563.0,4.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,unknown,0,0,603,603,2089,3.46,1,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,6,18.42,10445.0,8.0,1,0
